anchorID, rssi, tagID, ts, packNum, acc[0], acc[1], acc[2], dir
5, 73, 0001, 1706016571.238689, 114, 0.196133, -0.5099458, 9.7674234, 0.0
1, 54, 0001, 1706016571.39689, 114, 0.196133, -0.5099458, 9.7674234, 0.0
3, 53, 0001, 1706016571.387855, 114, 0.196133, -0.5099458, 9.7674234, 0.0
2, 47, 0001, 1706016571.390572, 112, 0.196133, -0.588399, 9.7281968, 0.0
4, 65, 0001, 1706016571.452407, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016571.52659, 114, 0.196133, -0.5099458, 9.7674234, 0.0
5, 64, 0001, 1706016571.43521, 114, 0.196133, -0.5099458, 9.7674234, 0.0
3, 77, 0001, 1706016571.493358, 114, 0.196133, -0.5099458, 9.7674234, 0.0
2, 58, 0001, 1706016571.480954, 112, 0.196133, -0.588399, 9.7281968, 0.0
3, 53, 0001, 1706016571.604123, 114, 0.196133, -0.5099458, 9.7674234, 0.0
2, 52, 0001, 1706016571.611496, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016571.735205, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 42, 0001, 1706016571.694174, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 30, 0001, 1706016571.836306, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 47, 0001, 1706016571.754471, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 53, 0001, 1706016571.802956, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 39, 0001, 1706016571.801449, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 31, 0001, 1706016571.945046, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 53, 0001, 1706016571.913663, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 71, 0001, 1706016571.904683, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 57, 0001, 1706016571.904552, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 75, 0001, 1706016571.944923, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
1, 53, 0001, 1706016572.123336, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 82, 0001, 1706016572.048798, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 39, 0001, 1706016572.043872, 113, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016572.154781, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 55, 0001, 1706016572.18403, 114, 0.196133, -0.5099458, 9.7674234, 0.0
3, 54, 0001, 1706016572.105435, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 35, 0001, 1706016572.363097, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
2, 37, 0001, 1706016572.264687, 114, 0.196133, -0.5099458, 9.7674234, 0.0
5, 61, 0001, 1706016572.254457, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 39, 0001, 1706016572.329959, 114, 0.196133, -0.5099458, 9.7674234, 0.0
6, 34, 0001, 1706016572.468483, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 57, 0001, 1706016572.406303, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 62, 0001, 1706016572.458771, 114, 0.196133, -0.5099458, 9.7674234, 0.0
2, 57, 0001, 1706016572.477652, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 76, 0001, 1706016572.453958, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 73, 0001, 1706016572.508076, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 76, 0001, 1706016572.557999, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
5, 80, 0001, 1706016572.558717, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
3, 53, 0001, 1706016572.612862, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 65, 0001, 1706016572.662626, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
2, 42, 0001, 1706016572.674579, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
6, 36, 0001, 1706016572.78516, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 53, 0001, 1706016572.810697, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
5, 82, 0001, 1706016572.769432, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016572.890339, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 47, 0001, 1706016572.805181, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 54, 0001, 1706016572.823202, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 62, 0001, 1706016572.919818, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
6, 40, 0001, 1706016572.990347, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 41, 0001, 1706016572.915233, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
4, 61, 0001, 1706016572.984483, 115, 0.1176798, -0.5099458, 9.7281968, 0.0
3, 67, 0001, 1706016573.033984, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
5, 75, 0001, 1706016573.075728, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
4, 49, 0001, 1706016573.187001, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 43, 0001, 1706016573.224307, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
6, 33, 0001, 1706016573.302259, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
2, 37, 0001, 1706016573.222117, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 62, 0001, 1706016573.285041, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 52, 0001, 1706016573.328635, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 62, 0001, 1706016573.226468, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
6, 34, 0001, 1706016573.406608, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 67, 0001, 1706016573.330071, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 55, 0001, 1706016573.434544, 118, 0.1569064, -0.5099458, 9.80665, 0.0
2, 54, 0001, 1706016573.372398, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016573.512589, 118, 0.1569064, -0.5099458, 9.80665, 0.0
5, 75, 0001, 1706016573.377586, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
3, 55, 0001, 1706016573.436042, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 51, 0001, 1706016573.538861, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 34, 0001, 1706016573.617187, 118, 0.1569064, -0.5099458, 9.80665, 0.0
5, 71, 0001, 1706016573.483208, 118, 0.1569064, -0.5099458, 9.80665, 0.0
2, 53, 0001, 1706016573.52441, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
1, 53, 0001, 1706016573.643667, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 69, 0001, 1706016573.640709, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 34, 0001, 1706016573.721844, 118, 0.1569064, -0.5099458, 9.80665, 0.0
4, 58, 0001, 1706016573.606316, 116, 0.1569064, -0.5491724, 9.7674234, 0.0
4, 45, 0001, 1706016573.728057, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 42, 0001, 1706016573.746199, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 35, 0001, 1706016573.777611, 118, 0.1569064, -0.5099458, 9.80665, 0.0
5, 61, 0001, 1706016573.6939, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 58, 0001, 1706016573.747766, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 34, 0001, 1706016573.877881, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 50, 0001, 1706016573.850569, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 73, 0001, 1706016573.794657, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 53, 0001, 1706016573.851159, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 34, 0001, 1706016573.97892, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 50, 0001, 1706016573.953857, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 34, 0001, 1706016574.084478, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
2, 58, 0001, 1706016573.968807, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
1, 49, 0001, 1706016574.05923, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
3, 75, 0001, 1706016574.044797, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 61, 0001, 1706016573.990293, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
4, 71, 0001, 1706016574.10284, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
3, 66, 0001, 1706016574.15143, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 86, 0001, 1706016574.096596, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 42, 0001, 1706016574.2674, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 78, 0001, 1706016574.201075, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 34, 0001, 1706016574.398957, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 83, 0001, 1706016574.304509, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 50, 0001, 1706016574.472432, 120, 0.196133, -0.5491724, 9.80665, 0.0
6, 34, 0001, 1706016574.501067, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 69, 0001, 1706016574.454679, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 68, 0001, 1706016574.405966, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
2, 53, 0001, 1706016574.443857, 117, 0.1569064, -0.5099458, 9.7674234, 0.0
6, 34, 0001, 1706016574.60617, 120, 0.196133, -0.5491724, 9.80665, 0.0
1, 49, 0001, 1706016574.579625, 120, 0.196133, -0.5491724, 9.80665, 0.0
4, 47, 0001, 1706016574.516022, 118, 0.1569064, -0.5099458, 9.80665, 0.0
2, 59, 0001, 1706016574.564061, 118, 0.1569064, -0.5099458, 9.80665, 0.0
4, 50, 0001, 1706016574.63964, 118, 0.1569064, -0.5099458, 9.80665, 0.0
6, 34, 0001, 1706016574.713023, 120, 0.196133, -0.5491724, 9.80665, 0.0
1, 51, 0001, 1706016574.686932, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 53, 0001, 1706016574.654537, 120, 0.196133, -0.5491724, 9.80665, 0.0
5, 66, 0001, 1706016574.606997, 120, 0.196133, -0.5491724, 9.80665, 0.0
1, 43, 0001, 1706016574.741439, 120, 0.196133, -0.5491724, 9.80665, 0.0
4, 63, 0001, 1706016574.738878, 118, 0.1569064, -0.5099458, 9.80665, 0.0
2, 53, 0001, 1706016574.657625, 118, 0.1569064, -0.5099458, 9.80665, 0.0
5, 74, 0001, 1706016574.710582, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 74, 0001, 1706016574.760187, 120, 0.196133, -0.5491724, 9.80665, 0.0
4, 75, 0001, 1706016574.837746, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
5, 77, 0001, 1706016574.816697, 120, 0.196133, -0.5491724, 9.80665, 0.0
2, 39, 0001, 1706016574.853237, 118, 0.1569064, -0.5099458, 9.80665, 0.0
1, 43, 0001, 1706016574.95146, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 36, 0001, 1706016575.02639, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 80, 0001, 1706016574.918594, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 72, 0001, 1706016574.973318, 120, 0.196133, -0.5491724, 9.80665, 0.0
2, 53, 0001, 1706016574.971341, 118, 0.1569064, -0.5099458, 9.80665, 0.0
3, 67, 0001, 1706016575.0772, 120, 0.196133, -0.5491724, 9.80665, 0.0
6, 34, 0001, 1706016575.228969, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
3, 58, 0001, 1706016575.181529, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 78, 0001, 1706016575.123105, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
3, 60, 0001, 1706016575.280589, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
4, 62, 0001, 1706016575.253606, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
6, 34, 0001, 1706016575.434953, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 64, 0001, 1706016575.322368, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
2, 53, 0001, 1706016575.393129, 119, 0.1569064, -0.5491724, 9.7281968, 0.0
1, 50, 0001, 1706016575.465229, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016575.53929, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 75, 0001, 1706016575.421727, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 35, 0001, 1706016575.642746, 122, 0.196133, -0.4707192, 9.5320638, 0.0
3, 84, 0001, 1706016575.574376, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 65, 0001, 1706016575.625493, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
3, 53, 0001, 1706016575.676248, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
1, 49, 0001, 1706016575.774931, 122, 0.196133, -0.4707192, 9.5320638, 0.0
5, 80, 0001, 1706016575.725676, 122, 0.196133, -0.4707192, 9.5320638, 0.0
2, 55, 0001, 1706016575.741652, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 72, 0001, 1706016575.781811, 122, 0.196133, -0.4707192, 9.5320638, 0.0
1, 48, 0001, 1706016575.87927, 122, 0.196133, -0.4707192, 9.5320638, 0.0
3, 68, 0001, 1706016575.879504, 122, 0.196133, -0.4707192, 9.5320638, 0.0
2, 38, 0001, 1706016575.845755, 120, 0.196133, -0.5491724, 9.80665, 0.0
2, 60, 0001, 1706016575.936053, 120, 0.196133, -0.5491724, 9.80665, 0.0
3, 57, 0001, 1706016575.982874, 122, 0.196133, -0.4707192, 9.5320638, 0.0
4, 50, 0001, 1706016576.0137, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
1, 42, 0001, 1706016576.09497, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
5, 60, 0001, 1706016576.024557, 122, 0.196133, -0.4707192, 9.5320638, 0.0
6, 35, 0001, 1706016576.155359, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
2, 53, 0001, 1706016576.056598, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
3, 62, 0001, 1706016576.088412, 122, 0.196133, -0.4707192, 9.5320638, 0.0
2, 44, 0001, 1706016576.136457, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016576.310043, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
4, 50, 0001, 1706016576.246366, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
2, 41, 0001, 1706016576.224821, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 67, 0001, 1706016576.227764, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
6, 35, 0001, 1706016576.425361, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
3, 57, 0001, 1706016576.287537, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
2, 53, 0001, 1706016576.343969, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016576.524381, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
2, 49, 0001, 1706016576.423377, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
5, 76, 0001, 1706016576.336258, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
4, 63, 0001, 1706016576.541446, 122, 0.196133, -0.4707192, 9.5320638, 0.0
2, 41, 0001, 1706016576.508707, 121, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 35, 0001, 1706016576.630121, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
1, 41, 0001, 1706016576.611353, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
3, 75, 0001, 1706016576.592872, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
2, 54, 0001, 1706016576.58321, 122, 0.196133, -0.4707192, 9.5320638, 0.0
6, 34, 0001, 1706016576.732111, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
5, 78, 0001, 1706016576.639363, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
3, 54, 0001, 1706016576.698879, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
2, 59, 0001, 1706016576.675023, 122, 0.196133, -0.4707192, 9.5320638, 0.0
4, 69, 0001, 1706016576.75314, 122, 0.196133, -0.4707192, 9.5320638, 0.0
6, 34, 0001, 1706016576.831577, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
2, 41, 0001, 1706016576.74333, 122, 0.196133, -0.4707192, 9.5320638, 0.0
1, 47, 0001, 1706016576.817261, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
5, 74, 0001, 1706016576.742745, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
3, 70, 0001, 1706016576.798391, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
6, 35, 0001, 1706016576.935664, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
4, 47, 0001, 1706016576.862242, 122, 0.196133, -0.4707192, 9.5320638, 0.0
6, 34, 0001, 1706016577.039753, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
4, 61, 0001, 1706016576.982352, 122, 0.196133, -0.4707192, 9.5320638, 0.0
5, 70, 0001, 1706016576.945956, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
2, 54, 0001, 1706016576.991353, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
1, 49, 0001, 1706016577.073325, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
6, 31, 0001, 1706016577.139051, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
3, 54, 0001, 1706016576.999901, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
4, 55, 0001, 1706016577.099341, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
5, 73, 0001, 1706016577.044389, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
2, 60, 0001, 1706016577.072833, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
6, 35, 0001, 1706016577.240035, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
2, 55, 0001, 1706016577.168329, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
5, 77, 0001, 1706016577.241685, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
3, 67, 0001, 1706016577.291613, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
2, 53, 0001, 1706016577.306053, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
1, 41, 0001, 1706016577.389131, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 73, 0001, 1706016577.34127, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
4, 61, 0001, 1706016577.411016, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
1, 48, 0001, 1706016577.489962, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 67, 0001, 1706016577.498223, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016577.555087, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
2, 55, 0001, 1706016577.444434, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
1, 49, 0001, 1706016577.597674, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016577.663287, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 57, 0001, 1706016577.598961, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
2, 52, 0001, 1706016577.601948, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
4, 61, 0001, 1706016577.630562, 123, 0.1569064, -0.7060788, 9.7281968, 0.0
6, 35, 0001, 1706016577.767273, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 59, 0001, 1706016577.646367, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 74, 0001, 1706016577.704504, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
5, 64, 0001, 1706016577.754065, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
3, 53, 0001, 1706016577.809213, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
4, 54, 0001, 1706016577.831223, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
5, 76, 0001, 1706016577.855864, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 31, 0001, 1706016577.982091, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
3, 57, 0001, 1706016577.9104, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
4, 61, 0001, 1706016577.931343, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
1, 48, 0001, 1706016578.020918, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016578.089861, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
2, 53, 0001, 1706016577.986033, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
4, 73, 0001, 1706016578.032997, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
1, 49, 0001, 1706016578.118991, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016578.187279, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
1, 47, 0001, 1706016578.226017, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
6, 34, 0001, 1706016578.294698, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
1, 55, 0001, 1706016578.334949, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
4, 75, 0001, 1706016578.308999, 125, 0.1569064, -0.5099458, 9.7281968, 0.0
6, 34, 0001, 1706016578.404037, 126, 0.1176798, -0.5491724, 9.7674234, 0.0
2, 55, 0001, 1706016578.254915, 124, 0.1176798, -0.5099458, 9.6889702, 0.0
6, 29, 0001, 1706016578.503671, 127, 0.1569064, -0.5491724, 9.7674234, 0.0
